what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1347573846143
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1347573846143
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1347573846143
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1347573846143
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1347573846143
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1347573846143
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1347573846143
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1347573846143
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1347573846144
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1347573846144
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1347573846144
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1347573846144
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1347573846144
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1347573846144
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1347573846144
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1347573846145
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1347573846145
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1347573846145
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1347573846145
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1347573846145
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1347573846145
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1347573846145
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1347573846145
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1347573846145
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1347573846145
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1347573846145
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1347573846145
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1347573846146
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1347573846146
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1347573846146
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1347573846146
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1347573846163
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1347573846163
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1347573846163
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1347573846163
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1347573846163
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1347573846163
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1347573846163
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1347573846163
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1347573846163
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1347573846163
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1347573846163
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1347573846164
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1347573846164
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1347573846164
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1347573846164
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1347573846164
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1347573846164
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1347573846164
os,sysinfo,,,"win32",1347573846168
arch,sysinfo,,,"x86_64",1347573846168
ws,sysinfo,,,"win32",1347573846168
locale,sysinfo,,,"en_US",1347573846168
processors,sysinfo,,,"2",1347573846168
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1347573846168
java.runtime.version,sysinfo,,,"1.7.0_05-b05",1347573846168
java.specification.name,sysinfo,,,"Java Platform API Specification",1347573846168
java.specification.vendor,sysinfo,,,"Oracle Corporation",1347573846168
java.specification.version,sysinfo,,,"1.7",1347573846168
java.vendor,sysinfo,,,"Oracle Corporation",1347573846168
java.version,sysinfo,,,"1.7.0_05",1347573846168
java.vm.info,sysinfo,,,"mixed mode",1347573846168
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1347573846168
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1347573846168
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1347573846168
java.vm.specification.version,sysinfo,,,"1.7",1347573846168
java.vm.vendor,sysinfo,,,"Oracle Corporation",1347573846168
java.vm.version,sysinfo,,,"23.1-b03",1347573846168
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347573849260
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347573849271
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1347573849298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347573858605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347573882248
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1347573882317
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1347573882393
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1347573882447
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1347573882450
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1347573882528
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1347573882537
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1347573882672
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1347573882737
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1347573882794
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1347573882798
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1347573883005
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1347573883217
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1347573883217
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1347573883455
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1347573883717
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1347573883718
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1347573883719
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1347573883866
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1347573883956
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1347573884429
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1347573884442
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1347573884466
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1347573885118
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1347573885222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347573891390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347573993713
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347573993758
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1347573998657
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1347573999288
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1347573999293
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1347573999293
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1347573999302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1347574015701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347574022058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574028926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574037376
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347574037402
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1347574040841
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1347574043389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347574089526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347574102876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574107413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574121749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574126483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574321997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574335342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574354070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574354076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574386288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574386985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574391207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574398051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574424689
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1347574424721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574426447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347574549538
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1347574919546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347575093624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575098404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575101255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575103465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575108338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575108977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575148136
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347575148153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575153664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575157856
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1347575159172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575178431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575189350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347575269352
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1347575269410
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1347575269411
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1347575269448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347575271456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347575278365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347575294401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347575313492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347575336031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347575340291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347575347265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347575381218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347575453826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575459806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575475070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347575521350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575523603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575532289
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347575532304
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1347575542356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347575556165
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1347575556322
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1347575556326
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1347575556330
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1347575556332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347575580505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347575582347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575585183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575599519
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1347575668211
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1347575668384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347575676123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575678562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575691178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575717087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575719224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347575724147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347575728842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575735966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575741591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347575760258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347575772526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347575782292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347575797431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347575799453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347575807386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575811034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575824352
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347575824368
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1347575830533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347575854860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575855704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575865344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1347575891835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347575895626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347575897829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575898381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347575906126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347575943207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347575945656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347575957726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347575967281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347575974829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347575978400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347576023950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347576098194
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1347576098211
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1347576103094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347576108038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347576122475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347576124712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347576139104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347576154139
